pricing_plan_id,app_id,feature
2631,1435,Run 1 Flash Sale at a time
2632,1435,Put up to 5 deals up for sale at a time
2633,1435,Put up to 10 deals up for sale at a time
2634,1435,Put up to 25 deals up for sale at a time
2642,1443,Black Color Arrow
2642,1443,Preset Arrow Shape
2642,1443,Adjust The Position From Bottom Of Screen
2643,1443,Choice of Arrow & Background Colors
2643,1443,Choice of Arrow Position
2643,1443,Choice of Arrow Type
2643,1443,"Choice of Arrow Shape (Rounded Corner, Circle, Square)"
2645,1445,"Up to 8,000 contacts"
2645,1445,Unlimited Email Campaigns
2645,1445,Unlimited Users
2646,1445,"Up to 12,000 contacts"
2646,1445,Unlimited Email Campaigns
2646,1445,Unlimited Users
2647,1445,"Up to 18,000 contacts"
2647,1445,Unlimited Email Campaigns
2647,1445,Unlimited Users
2653,1451,"Easy installation, free setup"
2653,1451,Up to 100 wishlist items/mo
2653,1451,Metrics dashboard
2654,1451,All FREE features plus...
2654,1451,Up to 1000 wishlist items/mo
2654,1451,Detailed engagement reports
2654,1451,Advanced customization / Branding
2654,1451,Non english support
2656,1453,1000 SKU synchronization
2656,1453,SEO dashboard
2656,1453,30 tracked keywords
2656,1453,5000 crawled pages
2656,1453,50 keyword insights
2656,1453,150 backlink insights
2656,1453,1 user
2657,1453,5000 SKU synchronization
2657,1453,SEO dashboard
2657,1453,150 tracked keywords
2657,1453,15.000 crawled pages
2657,1453,250 keyword insights
2657,1453,150 backlink insights
2657,1453,3 users
2658,1453,15.000 SKU synchronization
2658,1453,SEO dashboard
2658,1453,400 tracked keywords
2658,1453,50.000 crawled pages
2658,1453,800 keyword insights
2658,1453,500 backlink insights
2658,1453,10 users
2658,1453,SEO manager
2659,1453,50.000 SKU's
2659,1453,SEO dashboard
2659,1453,1000 tracked keywords
2659,1453,150.000 crawled pages
2659,1453,1600 keyword insights
2659,1453,1200 backlink insights
2659,1453,10 users
2659,1453,SEO manager
2662,1456,There is only one simple plan and you get unlimited number of callback requests
2662,1456,∞ unlimited FREE leads
2662,1456,email reporting
2662,1456,immediate alerts
2665,1459,Show Instagram Photos
2665,1459,Customize Colors Easily
2665,1459,One Click Install
2665,1459,Modal Window Popup
2665,1459,Grid & Slideshow Modes
2667,1461,All Basic Functionality
2667,1461,Max Avg Revenue: $5000/mo
2667,1461,Max Skills: 3 (each skill is like an app)
2668,1461,All Basic Functionality
2668,1461,Max: 10 skills & $50k avg rev/mo
2668,1461,Shopper Journeys
2668,1461,Learning System
2668,1461,Custom Skills
2669,1461,All Basic Functionality
2669,1461,Max: 20 skills & $200k rev/mo
2669,1461,Shopper Journeys
2669,1461,Learning System
2669,1461,Custom Skills
2669,1461,Premium Support
2669,1461,A-B testing
2671,1463,Unlimited Forms
2671,1463,Export form submissions
2671,1463,File Upload (unlimited storage)
2671,1463,Conditional logic
2671,1463,Respondent & Admin notifications (email)
2672,1463,Dynamic Values
2672,1463,Customer accounts
2672,1463,Responses API
2672,1463,Multilangual
2672,1463,Advanced styling (CSS and JS)
2672,1463,Respondent submission notifications (email)
2672,1463,Hidden field
2673,1464,25 Form Submissions /mo
2673,1464,6 Form Fields
2673,1464,1 Email Admin
2673,1464,Submissions Dashboard + Export
2674,1464,As Free +
2674,1464,No POWr Branding
2675,1464,As Starter +
2675,1464,1K Submissions
2675,1464,20 Fields
2675,1464,5 Email Admins
2675,1464,10MB File Upload
2675,1464,3 Discount Codes
2675,1464,Conditional Logic
2675,1464,Google Sheets Integrations
2675,1464,Custom CSS+JS
2676,1464,As Pro +
2676,1464,Unlimited Submissions + Fields
2676,1464,Unlimited Email Admins
2676,1464,100MB File Upload
2676,1464,Unlimited Discount Codes
2676,1464,+ Upgrade for all 50 POWr Plugins
2678,1466,Products sync
2678,1466,Auto Pricing
2678,1466,Chrome Extension
2678,1466,Sales Reports
2679,1466,Products sync
2679,1466,Auto Pricing
2679,1466,Chrome Extension
2679,1466,Sales Reports
2679,1466,Fulfill Orders
2680,1466,Products sync
2680,1466,Auto Pricing
2680,1466,Chrome Extension
2680,1466,Sales Reports
2680,1466,Fulfill Orders
2681,1466,Products sync
2681,1466,Auto Pricing
2681,1466,Chrome Extension
2681,1466,Sales Reports
2681,1466,Fulfill Orders
2682,1467,30 Messages each month
2682,1467,7 days of message storage
2682,1467,Works WorldWide
2682,1467,No Additional Setup needed
2683,1467,400 Messages each month
2683,1467,31 days of message storage
2683,1467,Works WorldWide
2684,1467,"2,000 Messages each month"
2684,1467,90 days of message storage
2684,1467,Works WorldWide
2685,1467,"6,000 Messages each month"
2685,1467,180 days of message storage
2685,1467,Works WorldWide
2687,1469,"Up to 10,000 Page Views per Month"
2687,1469,Full AMP optimization
2687,1469,Automatic Updates for changes
2687,1469,Custom theme settings to match your desktop site
2688,1469,Basic Plan plus below
2688,1469,"Up to 30,000 Page Views per Month"
2688,1469,Custom Menu and footer Links
2688,1469,Custom banners
2688,1469,Google Analytics support
2688,1469,Unlock integration
2689,1469,"Up to 500,000 Page Views per Month"
2689,1469,Custom Appearance Settings
2689,1469,Footer link to your full site with custom text
2689,1469,Custom Menu Links
2689,1469,Analytics
2690,1470,* 100 Product Syncs
2690,1470,* Real-time Inventory Sync
2690,1470,* Unlimited Vendor Connections
2691,1470,* 500 Product Syncs
2691,1470,* Real-time Inventory Sync
2691,1470,* Unlimited Vendor Connections
2692,1470,* 1000 Product Syncs
2692,1470,* Real-time Inventory Sync
2692,1470,* Unlimited Vendor Connections
2692,1470,* Unlimited customer support
2698,1476,Unlimited Users & Sales Channels
2698,1476,Access to ALL of Skubana's features
2698,1476,Dedicated Implementation Specialist and Account Manager
2699,1477,Unlimited creation and management of Experience events
2699,1477,POS app included for check-ins and new bookings
2699,1477,Premium support
2699,1477,Partner-friendly app
2700,1478,Customer Support
2700,1478,Valid for 15 days
2700,1478,"Products, Order and Inventory Management"
2700,1478,Free App Demo
2701,1478,24* 7 Technical Support
2701,1478,"Products, Order and Inventory Management"
2701,1478,Custom Features
2701,1478,Free Demo of App
2702,1478,24*7 Support
2702,1478,Personal Account Manager
2702,1478,Unlimited Order
2702,1478,Unlimited Product Upload
2702,1478,Combo Deals offer
2702,1478,Free App Demo
2702,1478,SEO Analytics
2702,1478,Custom Features
2713,1489,Automated target offers
2713,1489,Publish up to 100 SKUs
2713,1489,0% Commission on sales
2713,1489,Limited technical support
2714,1489,All Shopify Basic features
2714,1489,Publish unlimited SKUs
2714,1489,Full technical support
2715,1489,All Localyyz Unlimited features
2715,1489,Priority listing of products (Featured listing on front page and top of search results)
2717,1491,All features (excluding white label)
2717,1491,Unlimited campaigns
2717,1491,View details of 50 sign ups (TIP! - Your campaigns will continue to work fine)
2718,1491,All features (excluding white label)
2718,1491,Unlimited campaigns
2718,1491,View details of 200 sign ups (TIP! - Your campaigns will continue to work fine)
2719,1491,All features (excluding white label)
2719,1491,Unlimited campaigns
2719,1491,View details of 500 sign ups (TIP! - Your campaigns will continue to work fine)
2720,1491,All features (excluding white label)
2720,1491,Unlimited campaigns
2720,1491,View details of unlimited sign ups
2723,1493,"For customers on Shopify's ""Advanced"" or ""Unlimited"" plans."
2730,1500,"Return multiple items per return, Returns Center customization, 3 seats and all Starter features for up to 75 returns per month."
2731,1500,"Priority Support, 5 seats, reporting and all Ace features for up to 300 returns per month."
2732,1501,Track sales and revenue
2732,1501,Optimise product management
2732,1501,Improve marketing efficiency
2733,1501,Track customer behaviour
2733,1501,Segment customer database
2733,1501,Monitor customer journey
2733,1501,Stay on top of customer retention
2734,1501,Personalise customer experience
2734,1501,Automate email marketing
2734,1501,Increase repeat sales
2734,1501,Gather customer feedback
2738,1505,Order Credits 500
2739,1505,COD Order Credits 1000
2740,1505,Order Credits 2000
2741,1505,Order Credits 5000
2742,1506,On-Site Full Page & Homepage 'Shop Insta' Pages
2742,1506,"Advanced Instagram Analytics (follower growth, reach, impressions etc.)"
2742,1506,Instagram Scheduler
2743,1506,"Everything in Core, plus:"
2743,1506,Product Page Galleries
2743,1506,Feature @UGC
2743,1506,UGC Rights Management
2743,1506,Track Influencers & Campaigns
2743,1506,Email Campaign Galleries
2745,1508,Import From Aliexpress Only
2745,1508,6 Reviews Per Product
2745,1508,100 Products Only
2745,1508,Manage All Reviews
2745,1508,Collection Rating
2745,1508,Importers Integration
2745,1508,And More
2746,1508,Import From Aliexpress & Amazon & Shein
2746,1508,Unlimited Reviews & Imports
2746,1508,Google Shopping Ads
2746,1508,Google Rich Snippet
2746,1508,Order Messages With Coupons
2746,1508,And More
2750,1512,Up to 500 products in your store
2750,1512,7 days analytics
2751,1512,Up to 2 500 products in your store
2751,1512,30 days analytics
2751,1512,Email support
2752,1512,Up to 10 000 products in your store
2752,1512,30 days analytics
2752,1512,Email support
2753,1512,Up to 50 000 products in your store
2753,1512,90 days analytics
2753,1512,Email support
2760,1518,400 Review Invitations
2760,1518,Company Reviews
2760,1518,Q&A
2760,1518,Social Sharing
2760,1518,Badges & Widgets
2760,1518,Google Seller Ratings
2760,1518,Rich Snippets
2761,1518,3000 Invitations
2761,1518,Company Reviews
2761,1518,Product Reviews
2761,1518,Q&A
2761,1518,Influencer
2761,1518,Social Sharing
2761,1518,Badges & Widgets
2761,1518,Google Seller Rating
2761,1518,In Email Collector
2762,1518,Custom plans for large organisations
2762,1518,Unlimited Review Invitations
2762,1518,Contact us for your custom requirements.
2763,1519,Not limited in time!
2763,1519,All layouts and design options available.
2763,1519,Limited to 5 events at a time.
2763,1519,Supports manual sync with external calendars.
2764,1519,Unlimited number of events
2764,1519,Unlimited number of calendars per store
2764,1519,Automatic synchronization with external calendars
2764,1519,Priority support
2765,1520,$0.00 - Forever Free | up to 20 SKUs
2766,1520,$9.90 - Basic Plan | up to 200 SKUs
2767,1520,"$19.90 - Pro Plan | up to 10,000 SKUs."
2768,1521,No setup fee
2768,1521,No commission on sales
2768,1521,Unlimited users
2768,1521,Till 300 products
2768,1521,Sales till $3000 per month
2768,1521,"Full support via live demos, phone, emails"
2769,1521,No setup fee
2769,1521,No commission on sales
2769,1521,Unlimited users
2769,1521,Unlimited products
2769,1521,Sales till $25000/month
2769,1521,"Full support via live demos, telephone, email"
2770,1521,No setup fee
2770,1521,No commission on sales
2770,1521,Unlimited users
2770,1521,Unlimited products
2770,1521,Sales till $50000/month
2770,1521,"Full support via live demos, telephone, email"
2771,1521,No setup fee
2771,1521,No commission on sales
2771,1521,Unlimited users
2771,1521,Unlimited products
2771,1521,Unlimited sales
2771,1521,"Full support via live demos, telephone, email"
2773,1523,We offer a reduced rate of $7.50/month to existing customers of Product Reviews Addon!
2777,1527,Up to 200 members (customers with points)
2777,1527,Up to 3 rewards
2777,1527,"Offer points for signups, purchases, social sharing"
2777,1527,Customize widget
2777,1527,1 active campaign
2778,1527,Includes 500 members
2778,1527,"6 rewards, 2 campaigns"
2778,1527,1 custom reward
2778,1527,Custom widget & icons
2778,1527,No Bold branding
2778,1527,Customer tiers
2778,1527,Referral program
2778,1527,POS Integration
2779,1527,"Includes 5,000 members"
2779,1527,Unlimited rewards
2779,1527,Unlimited active campaigns
2779,1527,Unlimited custom rewards
2779,1527,Customize all widget Icons
2780,1527,"Includes 25,000 members"
2780,1527,Dedicated account manager
2780,1527,API access and enterprise features (coming soon)
2782,1528,250 Included Calculations
2783,1528,500 Included Calculations
2784,1528,2000 Included Calculations
2786,1530,Tons of products for your store
2786,1530,Lightning-fast fulfillment
2786,1530,Zero minimums for orders
2786,1530,No upfront costs
2786,1530,Email support for your shoppers
2787,1530,Everything from the free version
2787,1530,11% lower prices on products
2787,1530,Dedicated seller support
2787,1530,Phone and email support for your shoppers
2788,1531,"Import 15,000 Products"
2788,1531,Unlimited Monthly Orders
2788,1531,5 Users
2788,1531,Advanced AliExpress & eBay Order Automation
2788,1531,Access to Dynamic Facebook Feeds
2788,1531,+ More
2789,1531,"Import 50,000 Products"
2789,1531,Unlimited Monthly Orders
2789,1531,25 Users
2789,1531,All Builder Features
2789,1531,+ More Ecom Power Features valued at over $150/mo
2790,1531,"Import 15,000 Products"
2790,1531,Unlimited Monthly Orders
2790,1531,5 Users
2790,1531,Advanced AliExpress & eBay Order Automation
2790,1531,Access to Dynamic Facebook Feeds
2790,1531,+ More
2791,1531,"Import 50,000 Products"
2791,1531,Unlimited Monthly Orders
2791,1531,25 Users
2791,1531,All Builder Features
2791,1531,+ More Ecom Power Features valued at over $150/mo
2793,1533,5 active custom calculators
2793,1533,2.000 impressions per account
2793,1533,500 email notifications
2794,1533,10 active custom calculators
2794,1533,10.000 impressions per account
2794,1533,2.000 email notification
2795,1533,Unlimited number of active calculators
2795,1533,50.000 impressions per account
2795,1533,10.000 email notifications
2796,1534,"10,000 monthly tracked unique visitors"
2796,1534,3 seats
2797,1535,- Up to 5 Try-on buttons enabled
2797,1535,- All features
2797,1535,- Unlimited Try-on
2797,1535,"- Text ""Powered by Glazfit"" on Try-on window"
2798,1535,- Up to 20 Try-on buttons enabled
2798,1535,- All features
2798,1535,- Unlimited Try-on
2799,1535,- Up to 50 Try-on buttons enabled
2799,1535,- All features
2799,1535,- Unlimited Try-on
2800,1535,- Up to 100 Try-on buttons enabled
2800,1535,- All features
2800,1535,- Unlimited Try-on
2801,1536,Orders included per month: 30
2801,1536,Export Shopify orders to Xero
2801,1536,Great for businesses just starting out
2802,1536,Order included per month: 200
2802,1536,Export Shopify orders to Xero
2802,1536,Import products and inventory levels from Xero into Shopify
2803,1536,Orders included per month: 500
2803,1536,Export Shopify orders to Xero
2803,1536,Import products and inventory levels from Xero into Shopify
2804,1536,Export an unlimited number of orders monthly to Xero
2804,1536,Import products and inventory levels from Xero into Shopify
2805,1537,Unlimited Product Import
2805,1537,Daily Product Sync
2805,1537,Auto Geo-Localize
2805,1537,Price Automation
2805,1537,Bulk Import 100 Products
2805,1537,1 Affiliate Account
2806,1537,Unlimited Product Import
2806,1537,Daily Product Sync
2806,1537,Auto Geo-Localize
2806,1537,Price Automation
2806,1537,Bulk Import 500 Products
2806,1537,3 Affiliate Accounts
2806,1537,Smart Search
2807,1537,Unlimited Product Import
2807,1537,Daily Product Sync
2807,1537,Auto Geo-Localize
2807,1537,Price Automation
2807,1537,Bulk Import 2000Products
2807,1537,12 Affiliate Accounts
2807,1537,Smart Search
2809,1539,"0 to 30,000 Hits"
2809,1539,Transaction Fraud Protection
2809,1539,Ad Fraud Protection
2809,1539,Performance Monitoring
2810,1539,"Up to 50,000 Hits"
2810,1539,Transaction Fraud Protection
2810,1539,Ad Fraud Protection
2810,1539,Performance Monitoring
2811,1539,"Up to 100,000 Hits"
2811,1539,Transaction Fraud Protection
2811,1539,Ad Fraud Protection
2811,1539,Performance Monitoring
2811,1539,Includes WhitePages Pro Integration
2812,1539,"Up to 500,000 Hits"
